price,postal_code,rooms,area,state,has_open_fire,property_type,property_subtype,facades_number,is_furnished,has_terrace,has_garden,has_swimming_pool,has_equipped_kitchen,is_luxurious
559000,9032,3,151,3,-1,1,11,3,0,1,1,2,0,0
370000,9041,3,118,0,-1,1,11,2,0,1,1,0,3,0
338000,9000,2,118,1,-1,1,11,-1,-1,-1,1,2,4,0
695000,9000,-1,178,4,-1,2,9,2,0,0,0,2,4,0
625000,9041,4,192,2,-1,1,11,3,0,1,1,0,3,0
482500,9040,3,185,2,-1,1,11,2,0,1,1,0,0,0
389000,9000,4,210,4,-1,1,11,2,-1,1,1,0,3,0
579945,9051,3,180,2,-1,1,11,3,0,-1,1,0,0,0
898750,9000,4,195,2,-1,1,11,2,0,1,1,2,3,1
399000,9050,4,136,5,-1,1,11,-1,0,0,1,2,4,0
157000,6060,5,184,3,-1,1,11,3,-1,1,0,2,4,0
99000,6060,2,70,5,-1,1,11,3,0,0,0,2,4,0
109000,6031,4,130,5,-1,1,11,2,0,1,-1,2,4,0
125000,6030,3,160,5,-1,1,11,2,0,1,1,0,4,0
200000,6060,4,185,2,-1,1,11,3,-1,0,1,2,4,0
119000,6040,3,129,4,-1,1,11,2,0,0,1,0,4,0
129900,6060,3,205,5,-1,2,9,2,0,1,1,2,4,0
110000,6040,2,80,3,-1,1,11,2,-1,0,0,2,4,0
315000,6040,2,230,4,-1,1,11,3,-1,1,1,2,4,0
198000,6032,2,92,3,-1,1,11,-1,-1,-1,-1,2,4,0
350000,6001,4,200,3,-1,1,14,-1,-1,1,1,2,1,0
165000,6042,5,140,3,-1,1,11,-1,-1,1,1,2,4,0
379500,6000,3,223,0,-1,1,11,2,-1,1,1,2,0,0
130000,6061,1,73,4,-1,1,11,4,0,0,1,2,4,0
140000,6044,4,133,5,-1,1,11,2,-1,0,1,2,4,0
180000,6040,2,142,5,-1,1,11,4,-1,-1,1,0,2,0
99000,6041,2,122,5,-1,1,11,3,0,1,1,0,2,0
217000,6030,3,147,5,-1,1,11,-1,-1,-1,-1,2,4,0
240000,6061,3,115,3,-1,1,11,3,-1,1,0,2,4,0
99999,6010,3,171,5,-1,1,11,3,0,1,1,0,4,0
175000,6030,6,262,5,-1,2,8,2,-1,1,1,2,0,0
139000,6001,3,193,7,-1,1,11,2,0,1,1,0,4,0
170000,6030,3,127,3,-1,1,11,2,0,1,1,2,4,0
100000,6030,3,291,5,-1,1,11,-1,0,0,0,2,4,0
179999,6040,2,165,4,-1,1,11,2,0,1,1,0,4,0
279000,6043,3,139,0,-1,1,11,4,0,1,1,0,0,0
239000,6060,4,154,1,-1,1,11,2,0,1,0,0,3,0
180000,6060,3,125,4,-1,2,9,3,0,0,1,2,4,0
250000,6020,3,200,0,-1,1,11,3,0,1,1,0,0,0
220000,6061,7,300,8,-1,2,9,2,0,1,1,2,4,1
185000,6040,2,127,4,-1,1,11,2,0,1,1,0,0,0
219999,6031,4,183,4,-1,1,11,3,0,1,1,0,0,0
119000,6060,1,60,0,-1,1,11,3,1,0,0,2,4,0
179000,6060,4,215,5,-1,1,11,2,0,1,1,0,4,0
139999,6000,2,151,4,-1,2,9,2,0,-1,-1,0,2,0
99000,6060,2,97,3,-1,1,11,2,-1,1,1,2,4,0
340550,6040,3,758,0,-1,1,14,4,-1,-1,1,2,3,1
157500,6030,3,157,1,-1,1,11,2,0,1,1,0,4,0
315550,6060,3,525,0,-1,1,11,3,-1,-1,1,2,3,1
125000,6000,3,140,4,-1,1,11,2,0,-1,1,0,4,0
99900,6030,3,85,5,-1,1,11,2,0,0,1,2,2,0
229900,6020,4,170,4,-1,1,11,3,0,1,1,2,3,0
320550,6040,3,968,0,-1,1,11,3,-1,-1,1,2,3,1
239999,6031,4,252,4,-1,1,11,3,0,1,1,0,0,0
159900,6040,3,85,4,-1,1,11,2,0,1,1,2,0,0
224500,6040,4,202,4,-1,1,11,2,-1,1,1,0,3,0
184999,6043,3,214,2,-1,1,11,2,0,1,1,0,4,0
130000,6061,3,109,7,-1,1,11,3,0,1,1,0,4,0
189000,6000,3,125,3,-1,1,11,2,-1,1,1,2,0,0
165000,6032,2,106,0,-1,1,11,2,0,0,0,0,0,0
403301,6043,3,187,2,-1,1,11,-1,-1,-1,-1,2,4,0
352306,6043,3,126,2,-1,1,11,-1,-1,-1,-1,2,4,0
391363,6032,3,158,2,-1,1,11,4,-1,-1,1,2,4,0
499000,6032,6,235,4,-1,1,14,4,0,1,1,2,3,1
117000,6020,2,96,7,-1,1,11,3,0,1,1,0,4,0
229999,6040,3,168,4,-1,1,11,2,0,1,1,0,0,0
490000,6031,3,245,0,-1,1,14,4,0,1,1,1,3,0
115000,6030,3,160,4,-1,1,11,2,0,1,0,2,4,0
378263,6031,3,158,2,-1,1,11,4,-1,-1,1,2,4,0
416000,6032,3,190,2,-1,1,11,4,-1,-1,1,2,4,0
414065,6031,3,184,2,-1,1,11,4,-1,-1,-1,2,4,0
80000,6040,2,100,7,-1,1,11,2,0,0,1,0,4,0
279999,6040,3,159,4,-1,1,11,3,0,1,1,0,0,0
169000,6040,3,160,3,-1,1,11,3,-1,0,1,2,4,0
119999,6042,2,117,4,-1,1,11,2,0,1,0,0,0,0
177000,6031,2,103,4,-1,1,11,2,-1,0,1,0,0,0
160000,6000,3,106,3,-1,1,11,2,-1,0,0,2,4,0
245000,6000,3,130,0,-1,1,11,3,-1,-1,1,2,0,0
170000,6010,3,146,3,-1,1,11,3,-1,-1,1,2,4,0
259000,6032,4,210,4,-1,1,11,3,0,0,0,2,4,0
279000,6030,7,294,1,-1,1,11,2,0,1,-1,2,0,1
179000,6040,2,159,4,-1,1,11,2,0,1,1,0,0,0
249000,6000,3,182,4,-1,2,9,2,-1,0,-1,0,0,0
260000,6020,3,135,3,-1,1,11,3,-1,1,1,2,4,0
155000,6032,2,85,7,-1,1,11,4,0,0,1,0,2,0
277500,6041,3,160,3,-1,1,14,-1,-1,-1,-1,2,4,0
230000,6040,6,385,7,-1,1,11,3,-1,1,1,1,4,1
120000,6061,1,104,5,-1,2,9,2,-1,1,1,0,2,0
250000,6044,2,143,3,-1,1,11,3,0,1,1,2,4,0
139000,6001,2,139,4,-1,1,11,2,0,1,1,2,4,0
110000,6041,2,84,4,-1,1,11,3,-1,0,0,2,4,0
175000,6001,2,90,4,-1,1,11,-1,0,1,1,2,4,0
115000,6040,3,86,4,-1,1,11,2,0,1,1,0,0,0
149000,6042,2,90,0,-1,1,11,3,0,1,1,0,4,0
120000,6010,3,90,3,-1,1,11,3,-1,0,1,2,4,0
129900,6061,3,141,7,-1,1,11,-1,-1,-1,-1,2,4,0
290000,6040,4,160,4,-1,1,11,2,-1,1,1,2,4,0
289000,6020,3,227,4,-1,1,11,2,0,0,1,2,4,0
199000,6040,4,120,1,-1,1,11,3,0,1,1,2,0,0
299999,6030,6,342,4,-1,2,9,4,-1,1,0,0,0,1
139900,6061,3,143,7,-1,1,11,3,0,-1,0,2,2,0
210000,6010,2,189,1,-1,1,11,3,-1,1,1,2,4,0
145000,6031,3,147,7,-1,1,11,3,0,1,1,0,0,0
325000,6000,6,159,4,-1,2,9,2,0,0,0,0,4,0
265000,6061,2,140,3,-1,1,11,3,-1,1,1,2,4,0
399000,6032,3,145,3,-1,1,14,4,-1,1,1,2,4,0
199000,6044,2,138,4,-1,1,11,2,-1,1,1,2,0,0
350000,6031,5,210,0,-1,1,11,-1,-1,1,1,0,0,0
130000,6060,3,194,3,-1,1,11,2,0,1,0,2,4,0
139000,6061,2,130,4,-1,1,11,3,0,1,1,2,3,0
155000,6040,2,139,7,-1,1,11,2,0,1,1,0,2,0
250000,6030,5,300,4,-1,1,11,3,-1,1,1,2,4,0
265000,6000,3,36,4,-1,2,9,2,0,0,0,0,4,0
190000,6031,4,145,3,-1,1,11,-1,-1,0,1,2,4,0
365000,6043,5,247,4,-1,1,14,4,1,1,1,0,2,0
159000,6061,4,130,4,-1,1,11,3,0,1,0,2,4,0
230000,6042,2,160,4,-1,1,11,4,0,1,1,0,0,0
165000,6020,2,209,4,-1,1,11,2,0,1,0,0,0,0
199999,6031,4,166,0,-1,1,11,2,0,1,1,0,0,0
95000,6030,2,125,3,-1,1,11,-1,-1,-1,-1,2,4,0
160000,6060,2,96,4,-1,1,11,2,0,1,0,2,4,0
189000,6060,3,121,4,-1,1,11,3,-1,1,1,2,2,0
295000,6001,3,222,3,-1,1,11,-1,-1,-1,-1,2,4,0
125000,6001,2,95,3,-1,1,11,2,-1,0,0,2,4,0
199000,6044,2,320,4,-1,2,9,2,-1,1,1,2,3,0
105000,6001,2,78,5,-1,1,11,2,-1,0,1,0,2,0
199000,6001,3,144,4,-1,1,11,3,0,1,1,0,0,0
130000,6042,2,105,5,-1,1,11,3,0,1,1,2,4,0
179900,6020,3,90,5,-1,1,14,4,0,1,1,2,2,0
199000,6061,3,110,0,-1,1,11,2,-1,1,1,0,0,0
114000,6030,2,95,3,-1,1,11,3,0,1,1,0,2,0
109900,6040,2,120,5,-1,1,11,3,0,1,1,2,4,0
139000,6000,4,99,4,-1,1,11,2,0,1,0,0,0,0
200000,6001,4,170,5,-1,1,11,3,0,1,1,2,4,0
199000,6032,3,123,5,-1,1,11,3,0,0,1,2,4,0
675000,6001,3,350,4,-1,1,11,4,0,1,1,0,4,1
299900,6040,4,243,3,-1,1,11,-1,-1,-1,-1,2,4,0
149000,6001,2,126,7,-1,1,11,2,0,1,1,0,2,0
267000,6001,5,298,7,-1,2,9,3,0,1,1,0,2,0
199000,6031,3,140,3,-1,1,11,3,-1,0,0,2,4,0
125000,6040,3,109,5,-1,1,11,-1,0,1,1,2,4,0
115000,6020,2,118,5,-1,1,11,2,0,1,1,2,4,0
249000,6043,3,128,7,-1,1,11,-1,-1,-1,-1,2,4,0
97000,6032,1,67,5,-1,1,11,3,0,1,1,0,4,0
110000,6001,3,110,4,-1,1,11,-1,-1,-1,-1,2,4,0
259000,6032,5,174,0,-1,1,11,2,0,1,-1,2,3,0
598000,6000,5,600,3,-1,1,11,2,-1,0,0,2,4,1
285000,6032,3,130,3,-1,1,11,3,-1,1,1,2,4,0
598000,6000,5,600,3,-1,1,11,2,-1,0,0,2,4,1
149000,6030,3,118,4,-1,1,11,-1,-1,-1,-1,2,4,0
224000,6031,3,243,5,-1,1,11,-1,0,0,1,2,4,0
287000,6032,3,157,4,-1,1,11,3,-1,1,1,0,4,0
170000,6040,3,120,4,-1,1,11,2,-1,1,1,2,4,0
115000,6040,2,86,7,-1,1,11,2,0,1,0,0,2,0
349000,6061,3,175,1,-1,1,11,3,0,1,1,2,0,0
169000,6061,3,135,4,-1,1,11,3,0,0,1,2,4,0
169000,6001,3,107,3,-1,1,11,-1,-1,0,1,2,4,0
149000,6032,4,138,5,-1,1,11,3,0,-1,1,2,4,0
170000,6043,4,180,4,-1,1,11,3,0,0,1,2,4,0
352801,6030,3,187,2,-1,1,11,4,-1,-1,1,2,4,0
317354,6030,3,128,2,-1,1,11,4,-1,-1,1,2,4,0
155000,6041,3,85,4,-1,1,11,2,0,-1,1,0,0,0
149000,6040,5,246,5,-1,1,11,3,-1,1,-1,2,4,0
280000,6010,5,188,4,-1,1,11,2,0,1,1,2,4,0
238000,6032,3,348,3,-1,1,11,2,-1,1,1,2,4,0
169000,6061,2,93,4,-1,1,11,3,0,0,1,2,4,0
279000,6032,5,219,2,-1,1,11,2,0,1,1,0,4,0
118000,6000,2,88,3,-1,1,11,2,-1,1,1,2,4,0
549000,6060,8,340,4,-1,2,9,4,0,1,0,0,4,1
197000,6032,3,124,7,-1,1,11,2,-1,1,1,0,0,0
375000,6041,4,140,3,-1,1,14,4,-1,0,0,2,4,0
149000,6040,2,109,4,-1,1,11,2,0,1,1,0,4,0
99000,6041,4,144,5,-1,1,11,3,-1,1,1,2,1,0
210000,6001,5,143,5,-1,1,11,4,0,0,1,2,4,0
99000,6043,2,124,5,-1,1,11,3,0,0,1,0,4,0
132000,6042,3,150,5,-1,1,11,-1,0,1,0,2,4,0
170000,6040,3,150,4,-1,1,11,3,0,1,1,2,4,0
327000,6041,4,209,1,-1,2,9,3,1,0,0,0,0,0
249999,6030,3,125,4,-1,1,11,3,0,1,1,0,0,0
197000,6001,3,140,4,-1,1,14,2,0,0,1,0,2,0
95000,6000,2,115,3,-1,1,11,2,0,1,1,2,4,0
269999,6001,3,249,4,-1,1,11,4,0,1,1,0,4,0
159000,6044,3,165,4,-1,1,11,4,0,1,1,2,4,0
249000,6060,3,139,3,-1,1,11,2,-1,1,1,2,4,0
199000,6030,3,144,0,-1,1,11,2,0,1,1,0,0,0
200000,6001,2,126,4,-1,1,11,3,-1,1,1,2,4,0
315000,6060,5,471,0,-1,1,11,1,-1,1,1,2,3,1
269000,6032,3,167,3,-1,1,11,3,-1,1,1,2,0,0
219000,6030,6,185,7,-1,1,11,2,0,1,1,0,0,0
350000,6001,7,400,3,-1,1,11,3,-1,1,1,2,4,1
299000,6041,7,289,7,-1,1,11,3,0,0,1,0,0,1
300000,6000,3,494,3,-1,1,11,2,0,1,1,2,4,1
99900,6031,1,74,7,-1,1,11,2,0,1,1,2,4,0
195000,6061,4,150,4,-1,1,11,3,-1,1,1,0,0,0
95000,6060,2,120,5,-1,1,11,2,-1,0,1,2,4,0
145000,6041,2,102,4,-1,1,11,2,0,1,1,2,0,0
219000,6061,5,210,4,-1,1,11,-1,-1,-1,-1,2,4,0
398000,6032,3,160,3,-1,1,14,-1,-1,-1,-1,2,4,0
420000,6040,3,201,4,-1,1,11,-1,-1,-1,-1,2,4,0
200000,6061,3,135,4,-1,1,11,2,0,1,1,0,3,0
250000,6030,5,185,0,-1,1,11,2,0,1,1,0,0,0
89000,6030,2,136,5,-1,1,11,2,0,0,0,2,4,0
210000,6040,2,168,7,-1,1,11,3,0,1,1,0,0,0
139000,6040,2,80,0,-1,1,11,2,0,0,0,0,3,0
95000,6041,2,104,5,-1,1,11,2,0,1,0,0,0,0
130000,6061,3,102,5,-1,1,11,2,0,0,1,2,4,0
109500,6040,2,145,7,-1,1,11,2,-1,-1,1,2,4,0
297000,6043,3,315,4,-1,2,9,3,0,0,0,0,0,0
269900,6060,3,162,4,-1,1,11,3,0,1,1,2,3,0
269000,6030,4,195,4,-1,1,11,4,0,1,1,2,4,0
379500,6000,3,223,0,-1,2,9,2,-1,1,1,2,0,0
209000,6043,3,102,0,-1,1,11,3,0,1,1,0,0,0
350000,6042,5,320,5,-1,2,8,4,-1,1,1,2,4,0
250000,6000,2,143,3,-1,1,11,3,0,1,1,2,4,0
86000,6041,2,114,4,-1,1,11,4,0,0,1,2,4,0
129000,6044,2,140,4,-1,1,11,3,0,1,1,0,4,0
169000,6030,2,109,4,-1,1,11,3,0,1,1,2,4,0
629000,6000,6,200,0,-1,2,9,2,1,1,0,0,3,1
180000,6030,3,115,4,-1,1,11,3,0,1,1,2,4,0
189000,6030,4,187,3,-1,1,11,-1,-1,-1,-1,2,4,0
189000,6030,3,158,3,-1,1,11,3,-1,1,0,2,4,0
280000,6060,4,220,4,-1,1,11,-1,0,1,1,2,4,0
545000,6044,4,210,0,-1,1,14,4,-1,-1,1,2,3,0
495000,6040,3,361,4,-1,1,11,-1,-1,-1,-1,2,4,1
249000,6060,4,280,4,-1,1,11,3,0,1,1,2,4,0
149900,6040,3,153,7,-1,1,11,3,0,1,1,2,2,0
277000,6010,4,159,4,-1,1,11,3,-1,1,1,0,4,0
219000,6001,4,135,3,-1,1,11,-1,0,0,1,2,4,0
89000,6001,2,95,7,-1,1,11,3,0,1,1,2,4,0
279000,6044,3,100,4,-1,1,11,2,0,0,1,2,4,0
169000,6040,5,217,4,-1,1,11,2,0,1,1,2,4,0
199000,6010,2,97,4,-1,1,11,3,0,1,1,2,4,0
195000,6044,3,185,2,-1,1,14,3,0,0,1,0,4,0
150000,6060,5,128,5,-1,1,11,3,0,1,1,0,4,0
149000,6032,2,93,5,-1,1,11,3,0,1,1,2,4,0
247000,6060,3,180,0,-1,1,11,3,0,1,1,0,0,0
260000,6032,4,181,1,-1,1,11,4,-1,1,1,0,0,0
185000,6001,3,135,4,-1,1,11,2,0,0,0,2,4,0
139000,6042,2,121,7,-1,1,11,2,0,1,1,0,4,0
139000,6041,2,120,4,-1,1,11,2,0,1,1,0,0,0
219000,6031,4,166,7,-1,1,11,2,0,1,1,0,0,0
139000,6060,2,100,5,-1,1,11,-1,0,0,1,2,4,0
197000,6001,3,101,4,-1,1,11,2,-1,1,1,0,3,0
170000,6001,5,180,7,-1,1,11,-1,-1,-1,-1,2,4,0
87000,6010,2,59,7,-1,1,11,2,0,0,0,0,4,0
295000,6040,3,240,3,-1,1,11,-1,-1,1,-1,2,0,0
145000,6001,4,130,7,-1,1,11,2,0,1,1,0,4,0
555000,6000,-1,199,4,-1,2,9,3,-1,0,-1,2,4,0
197000,6010,3,132,0,-1,1,11,2,-1,1,1,0,0,0
340000,6010,3,288,1,-1,1,11,-1,-1,-1,-1,2,4,0
320000,6044,2,620,3,-1,2,9,2,0,0,0,2,0,1
185000,6031,3,205,3,-1,1,11,4,0,0,1,2,4,0
235000,6001,2,103,3,-1,2,9,3,-1,-1,0,2,4,0
249000,6061,3,110,7,-1,1,11,3,0,1,1,2,4,0
175000,6001,4,157,0,-1,1,11,-1,-1,1,-1,2,0,0
115000,6042,2,80,3,-1,1,11,-1,-1,1,1,2,4,0
230000,6010,4,321,7,-1,1,14,4,0,1,1,0,2,0
165000,6042,4,95,4,-1,1,11,2,-1,1,1,2,4,0
195000,6060,-1,25,4,-1,2,9,2,-1,-1,1,0,4,0
160000,6000,4,151,4,-1,1,11,2,0,1,0,0,4,0
199000,6000,4,170,3,-1,1,11,2,-1,0,1,2,4,0
350000,6010,10,700,7,-1,2,8,4,-1,1,1,2,4,1
299000,6010,3,145,4,-1,1,11,-1,0,1,1,2,4,0
169000,6032,3,150,4,-1,1,11,3,0,1,1,2,4,0
250000,6010,3,138,4,-1,1,11,4,0,1,1,2,4,0
210000,6001,4,120,0,-1,1,11,3,-1,1,1,2,3,0
95000,6030,3,110,5,-1,1,11,2,-1,-1,1,2,4,0
109000,6040,2,65,4,-1,1,11,2,0,1,1,2,4,0
199000,6001,3,112,4,-1,1,11,2,1,1,1,0,0,0
170000,6041,3,174,7,-1,1,11,2,0,1,1,2,2,0
177000,6000,2,110,4,-1,1,11,2,0,1,1,0,0,0
185000,6042,4,200,4,-1,1,11,2,0,1,1,2,4,0
129000,6032,2,87,5,-1,1,11,-1,0,0,1,2,4,0
99000,6030,3,153,3,-1,1,11,-1,0,0,1,2,4,0
140000,6041,2,120,4,-1,1,11,-1,-1,-1,-1,2,4,0
189900,6040,2,88,5,-1,1,14,4,0,1,1,2,2,0
185000,6044,3,185,2,-1,1,14,3,0,0,1,0,4,0
205000,6044,4,204,2,-1,1,14,3,0,1,1,0,4,0
195000,6000,4,124,4,-1,1,11,2,0,1,1,2,4,0
199900,6040,2,107,4,-1,1,11,-1,-1,-1,-1,2,4,0
389000,6042,4,202,1,-1,1,14,2,-1,1,1,2,4,0
199000,6001,5,206,4,-1,1,11,2,0,1,1,0,0,0
89000,6030,4,120,5,-1,1,11,2,0,0,1,2,4,0
165000,6040,2,190,5,-1,1,11,3,-1,1,1,2,1,0
149000,6061,2,113,4,-1,1,11,-1,-1,-1,-1,2,4,0
249000,6001,2,212,4,-1,1,11,4,0,1,1,0,0,0
89000,6060,2,94,5,-1,1,11,3,-1,-1,1,0,4,0
400000,6000,8,320,4,-1,2,8,2,-1,1,1,2,4,1
649000,6001,9,500,4,-1,2,9,2,0,1,-1,2,4,1
400000,6000,7,320,4,-1,2,8,2,-1,1,1,2,4,1
149000,6000,4,135,4,-1,1,11,2,0,-1,-1,2,4,0
235000,6000,3,314,4,-1,2,9,2,0,1,-1,0,0,0
235000,6031,3,150,2,-1,1,11,4,-1,0,1,0,4,0
180000,6060,3,141,5,-1,1,11,3,-1,1,1,0,0,0
149000,6020,3,163,4,-1,1,11,2,0,1,1,2,2,0
195000,6041,4,200,4,-1,1,11,-1,-1,0,0,0,4,0
95000,6060,2,125,5,-1,1,11,2,-1,-1,-1,2,4,0
199000,6042,5,234,5,-1,1,11,2,0,1,1,2,3,0
199000,6061,5,262,4,-1,1,11,-1,0,0,0,2,2,0
399000,6000,5,240,4,-1,2,9,2,-1,-1,-1,2,0,0
180000,6010,4,235,2,-1,1,11,2,0,1,1,0,4,0
249000,6041,3,122,4,-1,2,9,2,0,-1,-1,0,0,0
180000,6010,3,235,2,-1,1,11,2,0,1,1,0,4,0
149000,6030,2,121,3,-1,1,11,3,-1,0,1,2,4,0
315000,6001,4,200,4,-1,1,11,3,0,1,1,0,4,0
110000,6044,2,48,0,-1,1,11,2,0,0,1,2,2,0
260000,6001,3,114,7,-1,1,14,4,0,1,1,2,0,0
147000,6030,4,165,4,-1,1,11,3,0,1,1,0,4,0
169000,6030,3,130,5,-1,1,11,2,0,1,1,2,4,0
275000,6010,2,157,2,-1,1,11,2,0,1,1,0,0,0
149000,6061,2,100,4,-1,1,11,2,-1,1,1,2,1,0
149000,6042,5,125,5,-1,1,11,-1,-1,-1,-1,2,4,0
530000,6043,3,258,4,-1,1,11,-1,0,1,1,2,4,0
339000,6043,4,220,0,-1,1,11,3,0,1,1,0,0,0
139000,6044,3,195,4,-1,1,11,2,0,1,1,2,4,0
179000,6042,3,125,4,-1,1,11,2,0,1,1,2,4,0
119000,6040,1,79,0,-1,1,11,2,0,1,0,0,0,0
179000,6061,3,150,4,-1,1,11,3,0,1,1,2,4,0
129000,6040,3,90,1,-1,1,11,2,0,0,0,0,0,0
230000,6042,4,165,4,-1,1,11,2,0,1,0,2,4,0
225000,6042,4,140,4,-1,1,11,3,0,1,1,0,4,0
290000,6040,3,168,2,-1,1,11,2,-1,1,1,0,4,0
195000,6031,3,177,4,-1,1,11,3,-1,1,1,2,0,0
228000,6030,3,125,3,-1,1,11,-1,-1,-1,-1,2,4,0
238000,6060,6,270,3,-1,1,11,2,-1,1,0,2,4,0
325000,6032,4,410,3,-1,1,11,3,-1,0,1,2,4,1
129999,6030,3,245,5,-1,1,11,-1,-1,-1,-1,2,4,0
245000,6032,3,120,3,-1,1,11,2,-1,1,1,2,4,0
170000,6060,4,161,4,-1,1,11,3,0,1,1,2,4,0
249000,6001,3,194,4,-1,1,11,3,0,1,1,2,4,0
149999,6000,5,212,7,-1,1,11,2,0,0,0,0,0,0
99999,6030,0,91,4,-1,2,9,2,0,0,0,0,4,0
177000,6010,3,90,4,-1,1,11,3,0,1,1,0,2,0
99000,6032,2,95,5,-1,1,11,-1,0,0,1,2,4,0
159900,6000,2,96,4,-1,1,11,3,0,1,0,2,0,0
285000,6000,2,190,3,-1,1,11,2,-1,1,1,2,4,0
135000,6061,2,175,4,-1,1,11,2,0,0,0,2,4,0
135000,6000,2,160,5,-1,1,11,3,0,0,1,2,4,0
195000,6041,1,64,4,-1,2,9,2,0,0,0,0,0,0
159000,6040,3,167,0,-1,1,11,2,0,0,1,0,0,0
140000,6030,6,230,5,-1,1,11,2,0,-1,1,2,4,0
135000,6043,2,71,4,-1,1,11,3,0,0,1,0,0,0
179000,6061,4,145,4,-1,1,11,4,0,0,0,0,0,0
225000,6042,4,140,4,-1,1,11,3,0,1,1,0,4,0
160000,6020,4,118,3,-1,1,11,2,0,0,0,2,4,0
159000,6061,4,154,7,-1,1,11,3,0,1,0,0,0,0
84500,6000,2,76,3,-1,1,11,-1,-1,-1,-1,2,4,0
120000,6061,2,104,5,-1,1,11,3,0,1,0,0,0,0
210000,6031,4,203,1,-1,1,11,2,0,1,1,0,0,0
125000,6044,2,136,5,-1,1,11,2,0,1,1,2,4,0
249000,6043,2,126,1,-1,1,11,3,-1,1,1,1,4,0
149999,6030,2,95,7,-1,1,11,2,0,1,1,0,2,0
134999,6030,2,90,4,-1,1,11,2,0,1,0,0,4,0
299000,6040,3,200,2,-1,2,9,2,0,1,1,2,3,0
280000,6000,6,310,3,-1,1,11,2,0,0,0,2,4,0
99000,6030,2,69,4,-1,1,11,3,0,0,0,2,4,0
190000,6060,5,291,5,-1,1,11,-1,0,0,1,2,4,0
289000,6061,3,180,4,-1,1,11,3,0,0,1,2,3,0
109900,6031,2,136,3,-1,1,11,2,0,1,1,2,2,0
300000,6040,4,212,4,-1,1,11,3,0,1,1,2,4,0
179000,6030,2,100,4,-1,1,11,3,0,1,1,2,4,0
145000,6040,3,120,4,-1,1,11,3,0,1,1,2,2,0
249000,6010,3,235,4,-1,1,11,3,0,1,1,2,3,0
120000,6044,2,95,4,-1,1,11,2,0,1,0,2,4,0
215000,6040,2,167,3,-1,1,11,-1,0,1,1,2,4,0
155000,6000,3,110,4,-1,1,11,2,-1,1,1,0,2,0
95000,6061,2,105,5,-1,1,11,2,-1,1,1,0,1,0
190000,6043,2,105,4,-1,1,11,3,-1,-1,1,0,0,0
165000,6030,3,135,4,-1,1,11,2,0,0,1,2,4,0
220000,6040,3,190,4,-1,1,11,2,0,1,1,2,4,0
245000,6001,3,138,4,-1,1,11,3,0,1,1,2,4,0
115000,6020,3,120,7,-1,1,11,3,-1,-1,1,2,2,0
150000,6001,3,109,5,-1,1,11,3,0,0,1,2,4,0
316854,6031,3,128,2,-1,1,11,3,-1,-1,1,2,4,0
159000,6042,3,125,4,-1,1,11,3,0,1,1,2,4,0
361773,6031,4,206,2,-1,1,11,3,-1,-1,1,2,4,0
325000,6060,4,240,4,-1,1,11,4,0,0,1,2,4,0
239000,6032,2,110,4,-1,1,11,2,0,1,1,2,3,0
170000,6061,2,110,4,-1,1,11,4,0,0,0,2,1,0
155000,6010,4,176,2,-1,1,11,2,0,1,1,2,4,0
199900,6040,3,141,4,-1,1,11,2,1,0,0,2,3,0
130000,6060,3,148,3,-1,1,11,2,0,0,1,2,2,0
290000,6031,3,185,4,-1,1,11,2,0,0,1,2,3,0
175000,6041,2,210,5,-1,1,11,3,0,0,1,2,2,0
124999,6043,2,96,5,-1,1,11,2,0,1,1,2,2,0
140000,6001,3,164,5,-1,1,11,3,0,1,1,2,0,0
149999,6041,3,140,3,-1,1,11,2,0,0,1,2,3,0
129900,6060,5,167,3,-1,1,11,2,0,1,1,2,2,0
129900,6040,3,165,4,-1,1,11,2,0,1,1,2,2,0
189900,6010,3,160,4,-1,1,11,3,0,1,1,2,2,0
211500,6001,4,144,5,-1,1,11,2,0,1,1,2,4,0
395000,6000,2,320,3,-1,1,11,3,-1,1,-1,2,4,0
395000,6000,2,320,3,-1,1,11,3,-1,1,-1,2,4,0
169000,6061,3,115,7,-1,1,11,3,0,1,1,0,2,0
199000,6042,5,229,4,-1,1,11,2,0,1,0,0,0,0
119000,6020,5,114,4,-1,1,11,2,0,-1,-1,0,0,0
99999,6001,3,160,7,-1,1,11,2,0,1,1,0,1,0
109000,6020,3,133,4,-1,1,11,2,0,1,1,0,2,0
119999,6030,3,179,4,-1,1,11,2,0,1,0,0,0,0
124999,6000,3,208,7,-1,1,11,2,0,0,1,0,2,0
99999,6061,2,107,5,-1,1,11,3,0,1,1,0,1,0
94999,6061,3,123,4,-1,1,11,2,0,-1,1,0,2,0
119999,6040,2,125,5,-1,1,11,3,0,1,-1,0,1,0
159999,6040,1,144,4,-1,1,11,3,0,1,-1,0,3,0
139999,6040,3,190,5,-1,1,11,4,0,1,1,0,3,0
139999,6031,2,146,4,-1,1,11,2,0,1,0,0,0,0
129999,6042,4,175,7,-1,1,11,3,0,0,1,0,0,0
249999,6031,3,400,7,-1,1,11,2,0,1,-1,0,0,0
214999,6030,3,136,2,-1,1,11,2,-1,1,1,0,3,0
235000,6001,3,110,4,-1,2,9,2,0,1,-1,0,0,0
149999,6030,4,121,7,-1,1,11,2,0,1,1,0,4,0
235000,6041,5,214,4,-1,1,11,2,0,1,1,2,0,0
