price,rooms,area,state,facades_number,is_furnished,has_terrace,has_garden,has_swimming_pool,has_equipped_kitchen,build_year,cellar,garage,kitchen_type,kitchen_surface,bathrooms,low_energy,solar_panels,heating_type,heat_pump,air_conditioning,alarm,garden_surface,terrace_surface,land_surface,sewer_connection,running_water,rain_water_tank,primary_energy_consumption,co2,certification_electrical_installation,planning_permission_granted,preemption_right,flooding_area_type,surroundings_protected,availability,leased,living_room_surface,attic,glazing_type,elevator,entry_phone,security_door,access_disabled,apartement_floor,number_floors,toilets,frontage_width,terrain_width_roadside,g_score,p_score,cadastral_income,property_subtype,postal_code,property_type
195000,3,92,3,0,0,2,1,0,1,1967,0,1,3,-1,1,0,0,5,0,0,1,-1,5,-1,0,0,0,139,-1,1,0,1,3,1,93,1,-1,0,1,1,0,0,1,9,0,1,-1,-1,2,2,-1,0,113,0
189000,2,49,4,0,1,2,1,0,1,-1,0,0,3,-1,1,0,0,3,0,0,0,-1,2,-1,0,0,0,298,-1,1,0,0,0,0,93,1,-1,0,1,2,0,0,0,4,5,1,-1,-1,2,2,-1,7,106,0
299000,4,120,4,2,1,1,1,0,1,-1,0,0,3,-1,1,0,0,3,0,0,0,-1,-1,-1,0,2,0,137,-1,1,0,1,3,0,91,1,45,0,1,1,0,0,0,2,4,1,6,-1,2,2,-1,0,157,0
199000,3,89,3,0,0,2,1,0,1,1966,0,0,3,-1,0,0,0,3,0,1,1,-1,4,-1,0,0,0,183,-1,1,0,1,3,1,94,1,-1,0,0,1,0,0,1,3,0,0,-1,-1,2,2,-1,0,113,0
165000,0,32,4,0,1,2,1,0,1,-1,0,0,3,-1,1,0,0,6,0,0,0,-1,-1,-1,0,0,0,132,-1,2,0,0,0,0,94,1,-1,0,1,2,0,0,0,4,0,1,-1,-1,2,2,-1,21,105,0
235000,3,95,4,0,1,2,1,0,1,-1,0,1,3,-1,1,0,0,3,0,0,0,-1,10,-1,0,0,0,158,-1,2,0,0,0,0,94,1,32,0,1,2,0,0,0,11,14,1,-1,-1,2,2,-1,0,114,0
189000,4,105,5,0,1,2,1,0,1,1958,0,0,3,-1,1,0,0,3,0,0,0,-1,3,-1,0,0,0,232,-1,1,0,1,3,0,93,1,27,0,1,1,0,0,0,2,3,1,-1,-1,2,2,-1,0,113,0
229000,3,117,4,0,1,2,1,0,1,2001,0,1,3,-1,1,0,0,3,0,0,0,-1,3,-1,0,0,0,204,-1,1,0,1,3,0,93,1,45,0,1,2,0,0,0,5,4,1,-1,-1,2,2,1104,0,113,0
179000,3,101,5,0,1,2,1,0,1,-1,0,0,3,-1,1,0,0,3,0,0,0,-1,33,-1,0,0,0,185,-1,0,0,0,0,0,94,1,25,0,1,2,0,0,0,17,0,1,-1,-1,2,2,-1,0,114,0
184500,0,43,4,0,1,2,1,0,1,-1,0,0,3,-1,1,0,0,3,0,0,0,-1,4,-1,0,0,0,82,-1,2,0,0,0,0,93,1,-1,0,1,1,0,0,0,2,2,1,-1,-1,2,2,-1,21,111,0
215000,3,95,4,0,1,1,1,0,1,-1,0,0,3,-1,1,0,0,3,0,0,0,-1,-1,-1,0,0,0,198,-1,0,0,0,0,0,93,1,28,0,1,1,0,0,0,3,3,1,-1,-1,2,2,-1,0,114,0
298000,3,79,4,0,1,2,1,0,1,2008,0,1,3,-1,1,0,0,3,0,0,0,-1,10,-1,0,0,0,241,-1,0,0,0,3,0,94,1,38,0,1,2,0,0,0,2,4,1,-1,-1,2,2,-1,0,105,0
215000,3,95,4,0,1,1,1,0,1,-1,0,0,3,-1,1,0,0,3,0,0,0,-1,-1,-1,0,0,0,205,-1,0,0,0,0,0,93,1,28,0,1,1,0,0,0,2,3,1,-1,-1,2,2,-1,0,114,0
179500,0,47,4,0,1,2,1,0,1,-1,0,0,3,-1,1,0,2,3,0,0,0,-1,4,-1,0,0,0,-1,-1,2,0,0,0,0,93,1,-1,0,1,1,0,0,0,3,2,1,-1,-1,2,2,-1,21,111,0
199000,3,98,4,0,1,1,1,0,1,-1,0,0,3,-1,1,0,0,3,0,0,0,-1,-1,-1,0,0,0,246,-1,0,0,0,0,0,93,1,28,0,1,1,0,0,0,4,3,1,-1,-1,2,2,-1,0,114,0
245000,3,77,4,0,1,2,1,0,1,-1,0,0,3,-1,1,0,0,3,0,0,0,-1,6,-1,0,0,0,232,-1,1,0,1,3,0,93,1,21,0,1,1,0,0,0,3,2,1,6,-1,2,2,-1,0,157,0
179000,3,89,5,0,1,2,1,0,1,1973,0,0,3,-1,1,0,0,3,0,0,0,-1,12,-1,0,0,0,165,-1,0,0,0,0,0,94,1,-1,0,1,2,0,0,0,6,16,0,-1,-1,2,2,984,0,114,0
229000,2,66,4,0,1,1,1,0,1,-1,0,0,3,-1,1,0,0,3,0,0,0,-1,-1,-1,0,0,0,104,-1,2,0,0,0,0,93,1,-1,0,1,1,0,0,0,3,3,1,-1,-1,2,2,-1,0,106,0
248000,2,103,4,0,1,2,2,0,1,-1,0,0,3,-1,1,0,0,3,0,0,0,45,-1,-1,0,0,0,343,-1,0,0,0,0,0,93,1,37,0,1,1,0,0,0,0,3,1,-1,-1,2,2,-1,0,114,0
229000,2,66,4,0,1,1,1,0,1,-1,0,0,3,-1,1,0,0,3,0,0,0,-1,-1,-1,0,0,0,104,-1,2,0,0,0,0,93,1,-1,0,1,1,0,0,0,2,0,1,-1,-1,2,2,-1,0,106,0
119500,2,18,4,0,1,1,1,0,1,-1,0,0,3,-1,1,0,0,3,0,0,0,-1,-1,-1,0,0,0,92,-1,2,0,0,3,0,93,1,13,0,1,2,0,0,0,4,7,1,-1,-1,2,2,-1,21,105,0
274900,4,95,4,0,1,2,1,0,1,1963,0,0,3,-1,1,0,0,3,0,0,0,-1,4,-1,0,0,0,281,-1,2,0,0,0,0,93,1,30,0,1,1,0,0,0,3,2,1,-1,-1,2,2,-1,0,114,0
175000,3,67,3,0,0,2,1,0,1,1954,0,0,3,-1,1,0,0,6,0,1,1,-1,3,-1,0,0,0,388,-1,1,0,1,3,1,94,1,-1,0,0,1,0,0,1,0,0,1,-1,-1,2,2,-1,0,107,0
499000,4,116,0,0,0,2,2,0,1,2021,0,1,3,-1,2,0,0,5,2,0,0,-1,7,-1,0,2,0,52,-1,2,0,0,3,0,93,1,-1,0,0,2,2,0,0,3,4,1,-1,-1,2,2,1210,0,106,0
199000,3,71,4,0,0,2,0,0,4,-1,0,0,0,-1,0,0,0,2,0,0,0,-1,2,-1,0,0,0,246,-1,1,0,0,3,1,92,2,35,0,0,2,0,0,0,5,0,0,-1,-1,2,2,-1,0,113,0
179000,2,47,3,2,1,1,1,0,1,-1,0,0,3,-1,1,0,0,5,0,0,0,-1,-1,-1,0,0,0,132,-1,1,0,0,3,0,94,0,-1,0,1,0,0,0,0,3,4,0,-1,-1,0,0,-1,0,111,0
315000,3,85,3,0,1,2,2,0,1,-1,0,0,3,-1,1,0,0,3,0,0,0,-1,-1,-1,0,2,0,233,-1,2,0,1,0,0,92,1,-1,0,1,1,0,0,0,0,2,1,-1,-1,2,2,847,0,163,0
285000,3,75,3,2,0,1,1,0,4,1950,0,0,3,-1,1,0,0,3,0,0,0,-1,-1,-1,0,0,0,141,2033,2,0,1,3,0,93,0,-1,0,0,1,0,0,0,2,4,1,-1,-1,2,2,520,0,114,0
179000,2,41,4,2,2,0,0,1,0,1972,0,0,4,-1,1,0,0,5,0,0,0,-1,-1,-1,2,2,0,124,-1,2,1,1,3,0,93,0,41,0,0,1,2,0,1,4,3,0,-1,-1,2,2,-1,21,105,0
179000,2,46,3,2,1,1,1,0,1,-1,0,0,3,-1,1,0,0,3,0,0,0,-1,-1,-1,0,0,0,129,-1,1,0,0,3,0,94,0,-1,0,0,0,0,0,0,2,4,0,-1,-1,0,0,-1,0,111,0
235000,3,90,3,0,0,2,1,0,1,1967,0,0,3,-1,1,0,0,3,0,1,1,-1,4,-1,0,0,0,205,-1,1,0,0,3,1,93,1,-1,0,1,1,0,0,1,11,0,1,-1,-1,2,2,-1,0,110,0
197000,2,68,3,2,1,2,2,0,1,-1,0,0,3,-1,1,0,0,3,0,0,0,-1,-1,-1,0,0,0,215,-1,1,0,0,3,0,94,0,-1,0,0,0,0,0,0,1,4,0,-1,-1,0,0,-1,0,111,0
230000,3,63,4,0,0,2,1,0,1,-1,1,1,3,-1,1,0,0,3,0,0,0,-1,-1,-1,0,0,0,82,-1,1,2,0,3,1,93,0,-1,1,0,2,2,0,1,4,4,0,-1,-1,1,1,-1,0,158,0
295000,2,60,0,0,2,1,1,1,4,-1,0,0,3,-1,1,0,0,3,0,0,0,-1,-1,-1,2,2,0,175,2026,2,0,1,3,0,94,2,-1,0,1,1,2,0,1,2,2,1,-1,-1,2,2,-1,0,105,0
179000,2,47,3,2,1,2,1,0,1,-1,0,0,3,-1,1,0,0,3,0,0,0,-1,-1,-1,0,0,0,180,-1,1,0,0,3,0,94,0,-1,0,0,0,0,0,0,1,4,0,-1,-1,0,0,-1,0,111,0
139000,2,57,3,0,0,2,1,0,1,-1,0,0,3,-1,0,0,0,5,0,0,1,-1,12,-1,0,0,0,0,-1,1,0,0,3,1,94,1,-1,0,1,2,0,0,1,0,0,0,-1,-1,2,2,-1,0,114,0
229000,3,92,0,2,0,0,0,0,0,1963,2,1,0,8,1,0,1,3,1,0,0,-1,-1,-1,0,2,0,175,-1,2,1,1,3,1,92,1,32,1,0,0,2,2,0,4,3,0,-1,-1,2,2,-1,0,113,0
224000,3,164,5,2,1,2,1,0,1,-1,0,0,3,-1,1,0,0,3,0,0,0,-1,-1,-1,0,2,0,546,-1,0,0,1,3,0,91,1,-1,0,1,1,0,0,0,3,0,2,17,-1,2,2,-1,7,117,0
149000,3,82,4,2,1,2,1,0,1,1969,0,0,3,-1,1,0,0,1,0,0,0,-1,3,-1,0,0,0,625,-1,2,0,1,3,0,93,1,-1,0,1,2,0,0,0,5,6,0,-1,-1,2,2,-1,0,114,0
199000,3,81,4,0,0,2,1,0,1,1970,2,0,3,-1,1,0,0,3,0,0,0,-1,-1,-1,0,0,0,173,-1,1,1,1,2,1,93,0,-1,1,0,2,2,0,1,5,0,0,73,73,1,2,971,0,110,0
229000,3,70,3,0,0,1,1,0,1,-1,0,1,3,-1,1,0,0,3,0,1,1,-1,-1,-1,0,0,0,-1,-1,1,0,0,3,1,94,1,-1,0,0,1,0,0,1,4,0,1,-1,-1,2,2,-1,0,111,0
290000,4,105,3,0,0,2,1,0,1,-1,0,0,3,-1,0,0,0,3,0,1,1,-1,10,-1,0,0,0,-1,-1,1,0,0,3,1,93,1,-1,0,0,1,0,0,1,1,0,0,-1,-1,2,2,-1,0,111,0
189000,2,70,0,2,1,2,1,0,1,2017,0,0,3,-1,0,0,0,3,0,0,0,-1,4,-1,0,2,0,103,-1,0,0,1,3,0,91,1,-1,0,1,1,0,0,0,0,2,1,55,-1,2,2,-1,0,107,0
399000,3,120,4,2,1,1,1,0,1,1938,0,0,3,-1,1,0,0,3,0,0,0,-1,-1,-1,0,2,0,485,-1,2,0,1,3,0,91,1,-1,0,1,2,0,0,0,0,6,1,-1,-1,2,2,1596,0,105,0
225000,3,110,4,2,1,2,1,0,1,1977,0,1,3,-1,1,0,0,3,0,0,0,-1,-1,-1,0,2,0,-1,-1,0,0,1,3,0,94,1,-1,0,1,2,0,0,0,4,0,1,-1,-1,2,2,-1,0,163,0
225000,3,94,4,2,1,2,1,0,1,1967,0,0,3,-1,1,0,0,3,0,0,0,-1,-1,-1,0,2,0,163,-1,1,0,1,2,0,91,1,-1,0,1,2,0,0,0,14,15,1,-1,-1,2,2,-1,0,110,0
375000,2,107,4,2,1,2,1,0,1,1974,0,0,3,-1,1,0,0,5,0,0,0,-1,-1,-1,0,0,0,124,-1,2,0,1,3,0,94,1,-1,0,1,2,0,0,0,5,4,1,-1,-1,2,2,1108,7,111,0
499000,4,164,4,2,1,2,1,0,1,1970,0,0,3,-1,3,0,0,3,0,0,0,-1,20,-1,0,2,0,130,-1,2,0,1,3,0,92,1,-1,0,1,2,0,0,0,8,8,2,-1,-1,2,2,1405,0,106,0
579000,5,129,4,2,1,2,1,0,1,2016,0,1,3,-1,2,0,0,5,0,0,0,-1,-1,-1,0,2,0,167,-1,1,0,2,3,0,94,1,-1,0,1,2,0,0,0,5,4,2,12,-1,2,2,-1,0,111,0
275000,2,66,4,2,1,1,1,0,1,1974,0,0,3,-1,1,0,0,5,0,0,0,-1,-1,-1,0,0,0,102,-1,1,0,2,3,0,94,1,-1,0,1,2,0,0,0,2,4,1,-1,-1,2,2,-1,0,111,0
169000,3,90,5,2,1,2,1,0,1,1975,0,1,3,-1,1,0,0,3,0,0,0,-1,-1,-1,0,2,0,162,-1,0,0,1,2,0,94,1,-1,0,1,2,0,0,0,3,13,1,-1,-1,2,2,1063,0,114,0
214000,3,66,4,2,1,2,1,0,1,-1,0,0,3,-1,1,0,0,3,0,0,0,-1,-1,-1,0,2,0,111,-1,2,0,1,3,0,91,1,-1,0,1,1,0,0,0,2,0,1,6,-1,2,2,517,0,117,0
279000,4,87,0,2,1,2,1,0,1,1958,0,0,3,-1,1,0,0,3,0,0,0,-1,2,-1,0,0,0,163,-1,2,0,1,3,0,94,1,30,0,1,1,0,0,0,3,3,1,-1,-1,2,2,515,0,113,0
669000,3,144,4,2,1,2,1,0,1,1931,0,0,3,-1,1,0,0,3,0,0,0,-1,10,-1,0,2,0,85,-1,2,0,1,3,0,94,1,-1,0,1,2,0,0,0,4,4,2,-1,-1,2,2,-1,0,105,0
214000,3,66,4,2,1,2,1,0,1,-1,0,0,3,-1,1,0,0,3,0,0,0,-1,-1,-1,0,2,0,161,-1,2,0,1,3,0,91,1,-1,0,1,1,0,0,0,2,0,1,6,-1,2,2,490,0,117,0
109000,2,27,5,2,1,2,1,0,1,1930,0,0,3,-1,1,0,0,1,0,0,0,-1,6,-1,0,2,0,441,-1,2,0,2,3,0,94,1,-1,0,1,2,0,0,0,5,0,0,21,-1,2,2,510,21,111,0
325000,4,125,4,3,2,2,1,0,1,1977,0,0,3,-1,1,0,0,3,0,0,0,-1,6,-1,0,2,0,197,-1,0,0,2,3,0,94,1,-1,0,1,2,0,0,0,8,8,1,-1,-1,2,2,1130,0,114,0
229000,3,110,4,3,1,2,1,0,1,1963,0,1,3,-1,1,0,0,3,0,0,0,-1,8,-1,0,2,0,240,-1,1,0,1,3,0,91,1,36,0,1,2,0,0,0,3,4,1,-1,-1,2,2,917,0,113,0
180000,3,75,4,2,1,2,1,0,1,-1,0,0,3,-1,1,0,0,5,0,0,0,-1,10,-1,0,0,0,578,-1,0,0,2,2,0,94,1,-1,2,1,1,0,0,0,4,0,1,-1,-1,2,2,-1,0,111,0
218000,4,97,4,3,1,2,1,0,1,1974,0,0,3,-1,1,0,0,3,0,0,0,-1,2,-1,0,2,0,331,-1,2,0,1,3,0,92,1,30,0,1,1,0,0,0,4,3,1,-1,-1,2,2,765,0,113,0
335000,3,106,0,3,1,2,1,0,1,2016,0,1,3,-1,1,0,0,3,0,0,0,-1,7,-1,0,0,0,116,-1,1,0,1,3,0,91,1,-1,0,1,1,0,0,0,3,3,1,-1,-1,2,2,-1,0,113,0
255000,2,70,0,2,1,2,2,0,1,2016,0,1,3,-1,1,0,0,5,0,0,0,-1,-1,-1,0,0,0,75,-1,0,0,1,3,0,91,1,-1,0,1,1,0,0,0,2,0,1,-1,-1,2,2,-1,0,163,0
179000,2,51,4,2,1,2,1,0,1,1976,0,0,3,-1,0,0,0,3,0,0,0,-1,12,-1,0,2,0,271,-1,2,0,1,3,0,91,1,20,0,1,2,0,0,0,6,5,1,-1,-1,2,2,634,18,113,0
155000,2,55,4,2,1,2,1,0,1,1978,0,0,3,-1,1,0,0,3,0,0,0,-1,-1,-1,0,0,0,135,-1,0,0,1,3,0,91,1,-1,0,1,2,0,0,0,5,0,1,-1,-1,2,2,-1,0,114,0
198000,2,50,2,2,1,2,2,0,1,2021,0,0,3,-1,1,0,0,3,0,0,0,-1,7,-1,0,0,0,50,-1,2,0,1,3,0,94,1,-1,0,1,1,0,0,0,2,0,1,5,-1,2,2,-1,0,163,0
219000,3,86,0,3,1,1,1,0,1,1968,0,0,3,-1,1,0,0,2,0,0,0,-1,-1,-1,0,2,0,145,-1,2,0,1,3,0,94,1,-1,0,1,2,0,0,0,2,9,1,-1,-1,2,2,857,0,113,0
199000,3,73,4,0,1,2,1,0,1,-1,0,0,3,-1,1,0,0,3,0,0,0,-1,4,-1,0,0,0,184,-1,2,0,1,3,0,94,1,32,0,1,1,0,0,0,3,2,1,-1,-1,2,2,-1,0,107,0
308000,2,67,2,2,1,2,2,0,1,2021,0,0,3,-1,1,0,0,3,0,0,0,57,15,-1,0,0,0,50,-1,2,0,1,3,0,94,1,-1,0,1,1,0,0,0,0,0,1,5,-1,2,2,-1,0,163,0
249000,3,99,4,3,1,2,1,0,1,1974,0,0,3,-1,1,0,0,3,0,0,0,-1,-1,-1,0,2,0,216,-1,1,0,1,2,0,91,1,-1,0,1,2,0,0,0,4,0,1,51,-1,2,2,-1,0,117,0
235000,3,89,0,2,0,2,1,1,3,1963,2,0,3,-1,1,0,1,3,1,1,1,-1,-1,-1,2,2,1,161,-1,2,0,0,3,1,94,0,-1,1,0,1,2,0,0,3,3,0,-1,-1,0,0,585,0,114,0
225000,3,51,0,2,1,1,1,0,1,-1,0,0,3,-1,1,0,0,1,0,2,0,-1,-1,-1,0,2,0,202,1327,2,0,1,0,0,93,2,-1,0,0,1,2,0,0,4,4,1,-1,-1,2,2,408,0,105,0
419000,4,105,0,2,0,2,1,0,1,1970,2,0,3,-1,1,0,0,5,0,0,0,-1,-1,-1,2,2,0,228,4685,2,0,1,3,0,94,0,-1,0,1,0,0,0,0,2,6,0,-1,-1,0,0,981,0,106,0
179000,3,60,3,0,0,2,1,0,1,1976,0,1,3,-1,1,0,0,5,0,0,0,-1,21,-1,0,0,0,225,-1,0,0,0,3,0,93,1,-1,0,1,2,0,0,0,6,5,0,-1,-1,2,2,784,0,113,0
185000,3,85,3,4,0,2,1,0,1,-1,0,0,3,10,1,0,0,3,0,0,0,-1,2,-1,0,2,0,258,-1,2,0,0,0,0,93,1,-1,0,0,2,2,0,0,5,5,0,-1,-1,2,2,-1,0,117,0
399000,2,70,1,2,0,2,2,0,1,1947,0,0,3,-1,1,0,0,3,0,0,0,-1,20,-1,0,2,0,146,-1,2,0,0,3,0,93,1,36,0,0,0,2,0,0,1,3,1,-1,-1,2,2,-1,0,105,0
189000,2,58,3,0,0,1,1,0,1,1900,0,0,3,-1,1,0,0,3,0,1,1,-1,-1,-1,0,0,0,-1,-1,1,0,1,3,1,94,1,-1,0,0,1,0,0,1,5,0,1,-1,-1,2,2,-1,0,111,0
195000,3,84,4,2,1,2,1,0,1,-1,0,0,3,-1,1,0,0,3,0,0,0,-1,2,-1,0,0,0,427,-1,0,0,0,0,0,93,1,27,0,1,1,0,0,0,2,2,1,-1,-1,2,2,-1,0,117,0
175000,3,79,5,0,1,2,1,0,1,1957,0,0,3,-1,1,0,0,3,0,0,0,-1,3,-1,0,0,0,370,-1,2,0,1,3,0,93,1,25,0,1,2,0,0,0,4,3,1,13,-1,2,2,832,0,114,0
309000,3,139,0,2,1,2,1,0,1,1990,0,1,3,-1,1,0,0,3,0,0,0,-1,7,-1,0,2,0,89,-1,0,0,1,3,0,94,1,60,0,1,2,0,0,0,4,6,2,-1,-1,2,2,1281,0,113,0
264000,4,110,4,2,1,2,1,1,4,1993,0,1,3,16,1,0,0,3,0,0,0,-1,11,-1,2,2,0,113,-1,2,1,1,3,0,94,0,41,0,0,2,2,0,1,2,0,1,-1,-1,2,2,-1,0,113,0
146000,2,60,3,0,1,2,1,0,1,1968,0,1,3,-1,1,0,0,3,0,0,0,-1,-1,-1,0,2,0,173,-1,0,0,1,0,0,94,1,-1,0,1,2,0,0,0,14,15,1,-1,-1,2,2,597,0,163,0
129000,2,67,5,2,1,1,1,0,1,-1,0,0,3,-1,1,0,0,3,0,0,0,-1,-1,-1,0,0,0,427,-1,0,0,2,3,0,93,1,-1,0,1,1,0,0,0,4,3,0,-1,-1,2,2,277,0,114,0
199900,4,104,4,3,1,2,1,0,1,1975,0,1,3,-1,1,0,0,3,0,0,0,-1,10,-1,0,0,0,181,-1,0,0,0,0,0,94,1,38,0,1,2,0,0,0,5,21,1,-1,-1,2,2,1131,0,113,0
235000,2,61,4,0,1,1,1,0,4,-1,0,0,3,-1,1,0,0,4,2,2,0,-1,-1,-1,0,2,0,-1,159,2,0,0,3,0,93,0,-1,2,0,0,2,0,2,4,3,0,-1,-1,2,2,-1,0,105,0
109000,1,33,3,0,0,1,1,0,1,1966,0,0,3,-1,1,0,0,2,0,0,0,-1,-1,-1,2,2,0,276,-1,1,0,1,2,0,93,0,-1,0,1,0,0,0,0,0,0,1,-1,-1,2,2,656,21,106,0
209000,3,72,5,2,1,2,1,0,1,1957,0,0,3,-1,1,0,0,3,0,0,0,-1,3,-1,0,2,0,218,-1,0,0,2,3,0,94,1,-1,0,1,1,0,0,0,2,2,1,-1,-1,2,2,-1,0,111,0
195000,3,74,5,3,1,2,1,0,1,1959,0,0,3,-1,1,0,0,3,0,0,0,-1,-1,-1,0,2,0,184,-1,0,0,1,3,0,91,1,-1,0,1,1,0,0,0,3,2,1,15,-1,2,2,-1,0,113,0
165000,0,26,4,0,1,1,1,0,1,1963,0,0,3,-1,1,0,0,1,0,0,0,-1,-1,-1,0,0,0,170,-1,2,0,0,3,0,93,1,-1,0,1,2,0,0,0,5,5,1,-1,-1,2,2,-1,0,105,0
315000,2,51,3,2,0,2,1,0,1,1947,0,0,3,-1,1,0,0,3,0,0,0,-1,10,-1,0,2,0,147,-1,2,0,0,3,0,93,1,26,0,0,0,2,0,0,4,3,1,-1,-1,2,2,-1,0,105,0
224000,3,100,4,0,1,1,1,1,0,1972,2,0,4,6,1,0,0,3,0,0,0,-1,-1,-1,2,2,0,262,-1,0,1,1,3,0,94,0,-1,0,0,2,2,0,0,2,3,1,-1,-1,0,0,996,0,114,0
295000,4,112,4,2,1,2,1,0,1,1958,0,0,3,-1,1,0,0,3,0,0,0,-1,5,-1,0,2,0,167,-1,2,0,1,3,0,91,1,34,0,1,2,0,0,0,4,8,1,-1,-1,2,2,1202,0,105,0
189000,3,94,7,0,0,2,1,0,1,1972,1,1,3,-1,1,0,0,3,0,0,0,-1,9,-1,0,0,0,143,-1,1,2,0,3,1,93,0,-1,1,0,2,2,0,1,16,0,0,-1,-1,0,0,840,0,158,0
149000,2,35,4,3,1,1,1,0,1,-1,0,0,3,-1,1,0,0,3,0,0,0,-1,-1,-1,0,2,0,231,-1,0,0,1,3,0,91,1,-1,0,1,1,0,0,0,3,4,1,12,-1,2,2,-1,21,106,0
399000,2,44,4,2,1,1,1,0,1,-1,0,0,3,-1,1,0,0,1,0,0,0,-1,-1,-1,0,2,0,132,-1,1,0,0,3,0,94,1,34,0,1,2,0,0,0,5,7,0,-1,-1,2,2,-1,0,105,0
235000,3,93,4,2,1,2,1,0,1,1961,0,0,3,-1,1,0,0,3,0,0,0,-1,-1,-1,0,2,0,142,-1,2,0,1,2,0,94,1,-1,0,1,2,0,0,0,2,12,1,51,-1,2,2,-1,0,114,0
235000,4,104,3,0,0,2,1,0,1,1970,0,1,3,-1,1,0,0,3,0,1,1,-1,12,-1,0,0,0,0,-1,1,0,1,3,1,94,1,-1,0,0,1,0,0,1,4,4,1,7,10,2,2,-1,0,117,0
399000,4,116,4,0,1,2,1,0,1,1962,0,0,3,-1,1,0,0,3,0,0,0,-1,8,-1,0,2,0,129,-1,2,0,1,0,0,93,1,36,0,1,1,0,0,0,2,4,1,12,-1,2,2,-1,0,106,0
290000,3,66,5,2,1,2,1,1,3,2014,0,1,1,-1,1,0,0,3,0,0,0,-1,15,-1,0,0,0,62,575,2,0,0,0,0,91,0,-1,0,1,2,0,0,2,14,20,0,-1,-1,2,2,-1,0,105,0
175000,3,82,4,0,1,2,1,0,1,1965,0,0,3,-1,1,0,0,2,0,0,0,-1,3,-1,0,0,0,193,-1,2,0,1,3,0,94,1,28,0,1,1,0,0,0,13,17,1,-1,-1,2,2,-1,0,107,0
175000,2,70,3,0,0,2,1,0,1,1969,0,0,3,-1,1,0,0,3,0,1,1,-1,8,-1,0,0,0,192,-1,1,0,1,3,1,93,1,-1,0,1,1,0,0,1,12,0,1,-1,-1,2,2,-1,0,110,0
219000,2,78,4,2,0,2,2,1,4,1945,2,0,3,6,1,0,0,5,0,0,0,55,18,-1,2,2,0,243,-1,2,1,1,3,0,93,0,49,0,0,1,2,0,1,1,2,0,7,7,0,0,-1,9,117,0
295000,4,113,4,0,0,2,1,0,1,1975,1,0,3,-1,1,0,0,3,0,0,0,-1,-1,-1,0,0,0,69,-1,1,2,0,3,1,93,0,-1,1,0,2,0,0,1,3,4,0,-1,-1,0,1,-1,0,158,0
199000,3,90,4,2,0,2,1,1,4,1945,2,0,3,12,1,0,0,5,0,0,0,-1,10,-1,2,2,0,200,-1,2,1,1,3,0,93,0,20,0,0,1,2,0,1,2,2,0,7,7,0,0,-1,0,117,0
249000,3,73,4,2,1,2,1,0,1,1973,0,0,3,-1,1,0,0,2,0,0,0,-1,14,-1,0,2,0,135,-1,2,0,1,3,0,94,1,28,0,1,2,0,0,0,6,18,1,12,-1,2,2,731,0,158,0
255000,3,82,5,2,1,2,1,0,1,1958,0,0,3,-1,1,0,0,5,0,0,0,-1,3,-1,0,2,0,291,-1,1,0,1,3,0,94,1,-1,0,1,1,0,0,0,0,0,1,-1,-1,2,2,-1,9,106,0
765000,3,205,3,0,0,2,2,0,1,1933,0,0,3,-1,0,0,0,5,0,0,1,-1,-1,-1,0,0,0,180,-1,1,0,1,3,1,91,1,-1,0,1,1,0,0,1,1,4,2,-1,-1,2,2,-1,0,106,0
189950,0,87,3,0,0,1,1,0,1,1967,0,0,3,-1,0,0,0,5,0,0,0,-1,-1,-1,0,0,0,115,-1,1,0,0,0,0,93,1,-1,0,1,2,0,0,0,2,0,0,-1,-1,2,2,-1,0,114,0
315000,3,87,4,0,0,1,2,0,1,1995,2,1,3,-1,1,0,0,3,0,0,0,130,-1,-1,0,0,0,245,-1,1,2,0,3,1,93,0,-1,1,0,1,2,0,1,0,2,0,-1,-1,0,0,-1,0,158,0
239000,2,56,1,2,2,1,1,0,1,1961,0,0,3,-1,1,0,0,2,0,0,0,-1,-1,-1,0,2,0,233,-1,2,0,0,0,0,93,1,30,0,0,2,0,0,0,9,8,0,-1,-1,2,2,-1,21,105,0
199000,3,88,4,2,1,1,1,0,1,1939,0,0,3,-1,1,0,0,3,0,0,0,-1,-1,-1,0,0,0,234,-1,2,0,1,3,0,94,1,-1,0,1,1,0,0,0,3,0,1,-1,-1,2,2,456,0,114,0
229000,3,85,0,3,1,1,1,0,1,1960,0,0,3,-1,1,0,0,3,0,0,0,-1,-1,-1,0,2,0,229,-1,2,0,1,2,0,94,1,-1,0,1,1,0,0,0,3,2,1,-1,-1,2,2,659,0,113,0
184000,3,80,0,2,1,2,1,0,1,1961,0,0,3,-1,1,0,0,3,0,0,0,-1,9,-1,0,2,0,189,-1,2,0,1,3,0,91,1,27,0,1,2,0,0,0,4,3,1,-1,-1,2,2,743,0,113,0
225000,4,103,5,2,1,2,1,0,1,1933,0,0,3,-1,1,0,0,3,0,0,0,-1,9,-1,0,2,0,366,-1,0,0,1,2,0,94,1,-1,0,1,1,0,0,0,0,0,1,-1,-1,2,2,592,0,113,0
369000,4,97,4,2,1,2,1,0,1,1935,0,0,3,-1,1,0,0,3,0,0,0,-1,9,-1,0,0,0,211,-1,2,0,1,3,0,94,1,-1,0,1,1,0,0,0,3,0,1,-1,-1,2,2,-1,0,107,0
